PC1,PC2,Cluster
-1749.8393015955226,21.671332217118795,1
3005.158324622258,-10.586666336165855,2
-1170.8404492881382,5.586798668608637,0
444.1583204602939,-10.522592157360169,0
-4166.840383380884,9.672230363176327,1
-3810.84086773562,3.56182657424789,1
-1661.8418251103722,-12.49252449277346,1
-3069.8402220251737,8.734161805289512,1
-2739.8418796287733,-13.227202883294254,1
1585.1607238801662,25.11462809070852,2
-3074.841949407768,-14.275439367253838,1
-558.8399444217794,12.533231015631864,0
412.1612270839396,28.479887743836343,0
2131.158057604509,-13.679872635584578,2
201.15819040796487,-12.537107246694958,0
3849.158834280737,-2.801256373539734,2
-2158.84212167887,-12.74441793468025,1
1273.1576154603972,-17.740616219996113,0
-4513.84264369763,-23.13627406947545,1
-3315.8412060557166,-2.341525371572878,1
3242.1605781786493,19.28415618987868,2
798.1624283362762,44.43898372580424,0
1896.1599678937343,11.374772557817709,2
-1402.841780485469,-11.34707779184494,0
-2809.841270201665,-5.159933004677363,1
-3421.839502496063,18.78158541998953,1
2267.1571934015374,-25.708573518985325,2
-154.8391320516821,23.52828488614293,0
522.1586477734381,-1.803538495527631,0
4107.159218368004,1.3158552029091355,2
1200.1593184626545,2.441530737512661,0
-2396.84268140886,-23.368407145359285,1
1893.1589473345664,-2.5286059288344074,2
1606.1582506889245,-8.827253767831616,2
2430.159513067396,8.170132110480294,2
3214.16054459702,19.253937421955342,2
2702.159521535621,7.091145614543937,2
2622.158055405016,-14.51834226209414,2
4368.157866092923,-16.780285898818846,2
-1527.8414001024212,-6.313946686743815,1
-3546.8403910505003,6.857117030626897,1
-2824.8385664168745,30.804769039682533,1
740.161143027246,28.358289583143154,0
620.1621004049666,39.49725216819302,0
2086.1586294115405,-6.606203842110576,2
-4469.842685861629,-24.072208073870076,1
-1189.841947833891,-13.327413339648992,0
-3579.840697701613,2.7481458248355324,1
2832.160682415008,21.309146072723173,2
38.16247939143796,44.53206460912342,0
-3470.8408649240737,-0.0884488431622667,1
628.1593055665726,6.112068084689396,0
1983.1581381955768,-8.911306568338047,2
1562.1609428490628,23.476192436552253,2
-3687.839157007634,22.89180156744615,1
1089.1586384475231,-4.632630387459425,0
3344.1579553755,-11.95818541490542,2
-2061.84138782596,-3.471751771145117,1
-4301.837468273123,44.86557686759358,1
-659.8421741284546,-13.749887355015767,0
-1486.84176585736,-11.267250581039416,1
4175.159071641625,-0.7404533962350754,2
-429.8401081268676,11.52257793771445,0
-4300.840600827651,3.9078364695316754,1
2839.1575178734493,-21.663327844059918,2
2568.158216640528,-12.704955331135787,2
-697.8426944304956,-24.386986205862485,0
-4443.838939580193,25.907223631938272,1
359.15925598179456,1.588976791489625,0
-692.8425157730235,-21.426934495542127,0
-2019.8421930196928,-17.25597673070871,1
-1966.841260367248,-4.296731780122734,1
4392.160404937109,17.20930694242397,2
1509.161417358264,30.421170493994232,0
-3457.8421298150206,-14.340579067759537,1
-656.8421406506095,-14.517413120499292,0
-3054.841421173711,-7.214273321159782,1
-3184.8394136081915,19.7975255603753,1
2547.161048101844,25.25008329615984,2
-3712.838037413487,37.861167605161405,1
-155.83879580331268,27.569681278366357,0
79.15782955341274,-12.846854912666467,0
-570.8414938445785,-8.355050476862665,0
-3244.8404761820566,8.614673401066836,1
-1103.8407630083384,1.6432353223465803,0
-2673.8427018061047,-24.259264325610047,1
-3977.842454996135,-20.24882641602928,1
-4439.838308868697,33.883396037517564,1
-413.8377933918382,40.6270023437768,0
1208.159368417808,3.3699401784320955,0
2954.157807973388,-14.856724543535169,2
-1808.8418105641613,-8.658659652648154,1
-3172.8416853862,-3.733545960455309,1
4169.158439634077,-8.749211320258466,2
-3259.842596693954,-23.224864285466705,1
2824.1591035942547,-0.6609137160269336,2
2917.1600577836507,12.36315802014872,2
-3096.840284275124,9.754214219487926,1
-3929.842494132056,-21.13288258459945,1
1148.1582589299069,-11.58892743324823,0
-470.8403415920912,7.508042863878936,0
-1112.8414124284757,-6.396013191973901,0
-4069.8401371119535,11.721488636232795,1
-264.84109235333744,-1.4844788706736178,0
-945.8426445681836,-23.465456199213296,0
2241.1585343761835,-2.086903580008128,2
4208.158678799053,-5.816612476413704,2
2321.159635443415,8.320134055592176,2
-3402.840835502197,4.52771365698495,1
3099.158451920841,-6.800888537504767,2
-1797.8421534024528,-16.32155455355234,1
-2621.840633594198,4.63951320608294,1
107.1575837038108,-18.61403611455616,0
-3116.840052565501,12.72487137971743,1
-3701.839031248586,24.826949601679782,1
212.1574524322641,-22.4601395303097,0
3592.1590310244355,-0.793055894090239,2
-3617.8404856301495,8.576777851907336,1
-286.8403392340988,6.574810606161394,0
4201.158917975612,-2.7550130735987786,2
2395.158570624015,-3.857144019159781,2
986.1579672096996,-11.83066630648543,0
-2895.8399939053925,13.659854997051452,1
-1499.842787606467,-18.81394090329956,1
800.1614719743957,30.548075064382417,0
-1958.8406883166756,2.755937690859204,1
2433.1595266848453,6.336838103844659,2
-210.8403740269714,6.587460688580123,0
-4385.838900271105,25.929261168262904,1
675.158013978973,-14.40486487336975,0
2984.1583944272134,-6.033334018728082,2
3272.162051066756,38.3561833503529,2
317.1596136583248,6.554661577104861,0
1864.1600488919648,12.448046834823216,2
-1469.84283202613,-24.521838051433026,1
1748.1575929109822,-15.00660713872376,2
-2149.842241470702,-17.317228661704736,1
705.1581505092327,-12.632935428629416,0
3145.1590060834424,-1.5967046023767786,2
-1229.8417161359102,-10.316471894954605,0
-4193.8415081699495,-8.195151335960292,1
1406.159335339442,2.463788466731433,0
-3176.839121651661,23.78450641386801,1
106.15818417165428,-8.734822745460624,0
746.1576494997134,-15.78495119482961,0
971.1587565751396,-0.852521150282902,0
-79.8386424012715,29.467006857998165,0
82.15714408725034,-22.77349238876668,0
1186.158206036198,-11.620413332094577,0
-3206.842238224577,-11.688613800173536,1
1977.1572356109973,-19.10252399807974,2
2326.158640471229,-3.752247368134836,2
-145.8427017685608,-24.403897199653244,0
-815.8406890991027,4.40994391877223,0
-1359.841574090824,-7.465827243071645,0
-2154.8421304072253,-16.30286993346861,1
685.1620319309877,38.504252625821614,0
-4225.842726725328,-20.4860666694098,1
-3201.8424196460983,-13.756161384353565,1
4447.157804533257,-14.079673771207156,2
-1722.841908880626,-13.33384403062592,1
-539.8420667478349,-15.469050636034073,0
-1158.839632398216,16.64529702840374,0
-1664.8402771772817,8.683005751601803,1
4002.157279203821,-24.69600631514069,2
-192.84115155384643,-3.530845930983157,0
-3695.841594060126,-5.437493195344488,1
-2468.838815885945,27.745766234071542,1
-2377.841157474031,-3.330687048989573,1
-1998.839035634126,24.724283622570184,1
4272.157437496528,-22.771577516128307,2
1134.1587772801286,-4.571503295788366,0
-4408.8410206819535,-2.089275859673269,1
2953.1575291211484,-21.7054516645226,2
-3473.840581326629,5.73327976215732,1
3178.157517577056,-17.98725637787227,2
-3592.842104588286,-16.18803088798373,1
3537.159303110151,6.000973737292629,2
2532.158465533983,-6.814701816960581,2
690.1591366451466,-0.409860901034051,0
2353.157966318889,-9.098156509712949,2
-3717.840438299871,6.8413032220042105,1
1297.15790151502,-12.76767500141969,0
-2674.8426211279,-23.18549536286717,1
-4447.839188621671,22.89082253439922,1
2174.1586463809945,-6.5550452697218535,2
2861.159669301531,8.296133629441231,2
-2572.840990801342,1.4533061264713891,1
3818.157816774096,-16.87308491512263,2
3669.159252756799,2.217420281350117,2
2936.158743868582,-1.0088293028550757,2
285.1579493233585,-11.86670590579202,0
-1092.837904458167,43.21769351929031,0
3386.160216491611,15.254771371394762,2
-1677.8394456643146,19.64015524533333,1
-1119.8406335524633,3.686925070023301,0
3078.158857657283,0.9796031227198584,2
3420.1618086587405,35.30319536204996,2
-1765.8392727125902,21.68103844292777,1
-2143.8412613288383,-5.217639300162016,1
-1494.8426884951768,-23.41151928991885,1
2200.158492224,-7.61530127189868,2
2834.157517891843,-21.6629442997424,2
337.16010217682924,12.549083867501183,0
2329.158064076677,-11.814939656887129,2
580.1582988874288,-10.464015382079973,0
-2075.839081329643,24.67344035754533,1
1191.1584613951854,-5.838470744155742,0
1829.159523251932,5.393876959610498,2
-112.84167896193684,-10.44465221691132,0
3112.160073427309,13.293890196327917,2
1121.160725141177,21.22494651575453,0
-1365.8414147062576,-7.255035545603083,0
1234.158979435044,-0.7693445839872801,0
-3352.8427898168447,-25.303172089910007,1
-1532.8409285110538,-0.2920531190671571,1
-260.83846233348595,31.64674814173987,0
-1891.841587071889,-4.636205347659391,1
-4393.839636729448,17.824744073481398,1
1623.157813547179,-17.62640350444359,2
-2659.840488875343,8.481579115813831,1
4109.1595404748805,6.257318037480712,2
-1799.84036209248,7.662003216577391,1
-3433.8404133726726,6.789433171068891,1
2312.1595297651947,8.970883263016292,2
3550.15867302299,-3.93852415915844,2
21.15783965535229,-17.41159303508924,0
-1088.8420611012843,-11.705883038792658,0
-2132.842644221208,-21.51698417178539,1
-1826.8414646998865,-7.314171705216587,1
2490.161039696366,25.35957113156683,2
2154.1587572009885,-4.614398314580855,2
-4114.838036357076,37.8784795220552,1
2469.1576150961337,-15.956491608025454,2
2078.157759384136,-15.93470975869632,2
2573.159738842165,8.238338052168107,2
-746.841279715416,-3.550797317659548,0
2243.158624936128,-6.603686102565044,2
-561.8421785316314,-17.458424649499946,0
3536.1578976511373,-12.923934971415694,2
-1529.8389932311838,24.69754811575745,1
960.1589674210408,-1.5270460206522376,0
-2201.8399554648786,12.598482065483005,1
3878.15860225854,-6.70356929045705,2
702.1601417922648,14.473735823489958,0
1907.1580409942544,-10.78841001237334,2
-2867.8420883900835,-12.50940147994304,1
122.15792492002949,-16.45793672143146,0
-847.8425036335248,-18.69727360860936,0
2592.1596649303683,7.391672213947116,2
-3688.841638348065,-6.485341565830799,1
-492.8389558551135,25.551735187548573,0
-1052.840800936916,1.6753034631357655,0
-2050.8413019773434,-5.251578442947599,1
3531.15728847275,-24.712034941069888,2
2408.1580325411637,-11.856397342904977,2
-1028.8418649382074,-12.45368926460807,0
-2877.8431767844595,-24.762141961062795,1
-2531.8410226353444,-2.2294485621726103,1
-2411.842563594342,-22.343298711551448,1
-190.84237560769543,-20.528841099281728,0
2633.1607508342718,21.38246943881173,2
3507.1580542724114,-12.99627790318366,2
3190.1612770241336,29.25393431582641,2
2096.158645928372,-1.933690475594996,2
-346.84062366531,3.583520636871768,0
2259.157313894655,-24.6993518259004,2
2306.1591572741163,1.0693986291616326,2
55.1579543693224,-15.438614241879824,0
2555.1595960104023,6.308264506409577,2
-1796.8424756419265,-17.561966970284573,1
-2736.837933517352,38.80919224380945,1
2442.1583559572464,-10.513076824095611,2
-738.8403848735616,6.623682432246662,0
2500.162112464197,39.36707099915133,2
-2017.8417285350731,-6.591108845369517,1
-239.8415747222607,-6.614791478877265,0
3416.159988650761,11.281262849706,2
-2967.8395584526006,17.736150128626143,1
-4174.841333568271,-4.170126780906907,1
736.1588379804161,-3.468714304188297,0
3577.1598795477184,11.249421748806212,2
-948.8403961045552,6.670933318513693,0
245.15728879277597,-17.984963478675283,0
-3367.840220629936,9.792571971680696,1
-3932.842006630206,-11.391561572286449,1
-2524.841776185087,-12.165024470002583,1
1906.1581342057325,-13.57361523175226,2
-2067.841794788954,-12.315084945244404,1
-2722.840756179183,3.637070765683156,1
3098.159404703474,5.242641259374741,2
-1351.8413671791204,-6.317027177492696,0
1818.1588826330265,2.8886707886099074,2
-18.840216890966985,8.606253836582416,0
-3793.838141628308,35.876336798009774,1
-3.840613610635046,3.4616355717302554,0
-160.8424343955121,-20.475210140290613,0
-31.84229179250542,-14.817703483702534,0
2352.157939456461,-10.932778763752058,2
-2931.842523270927,-22.263075345123436,1
-3283.843067306443,-25.509621014771177,1
-2717.83882976271,26.800283606068163,1
-4052.839929560956,12.899824757731205,1
3433.158922173956,-1.7152344085298852,2
-4433.842040167423,-15.07275598671368,1
-2692.838366536889,37.412942089181946,1
752.1577468746109,-13.801537652171136,0
-2456.8401186894043,9.771461465116294,1
3782.157458496047,-18.103896074737875,2
-1584.8403619659366,7.624497537642282,1
-4430.843049448449,-24.524188272900048,1
-1154.8384539574035,31.68778514441429,0
-3891.840295215952,7.936265386189076,1
3812.1610196899856,26.17347601642006,2
-3076.841289375443,-5.127058374659324,1
-1324.842534965603,-22.372290613006804,0
2708.1619069285225,36.35826856639172,2
4069.158272921515,-10.749610091805364,2
2587.1594486763934,4.276993006327,2
2932.158332094841,-10.746899383212169,2
3554.1581572695286,-12.75845541564841,2
713.1594136537751,4.507288591514335,0
-1294.8404581781942,5.462874913235051,0
2450.1586459756945,-5.603165877330521,2
-3425.8412086905446,-4.151778550570324,1
3908.15924461314,2.2581122873651958,2
2103.1586154694087,-2.869314173834068,2
3996.158182362909,-12.7211934663443,2
-544.8416499052546,-6.642365711123784,0
-1130.8398218759685,14.649463892825102,0
-1963.8404724649156,5.753918283638095,1
2444.159338956233,3.356027843400557,2
-2795.8419011652586,-13.277614670407498,1
3267.1583218866726,-10.614547248278068,2
3736.158369763813,-10.777826148837429,2
3222.158932501159,0.9954889892889957,2
2497.1592326802784,1.3788416886477144,2
-3840.8425894774846,-22.20163813195685,1
2410.1581898673903,-7.939412675295446,2
-3344.842025688384,-15.297319171548644,1
3205.162588166306,45.33783135625072,2
1575.1594459498883,4.398183167435006,2
1932.1594054747256,3.3738322614377125,2
-306.8428877449478,-25.536956465839356,0
4133.160166950314,14.214171219363022,2
-301.8412956573302,-1.7114408618964907,0
-2230.842467243376,-21.248334655784817,1
-3536.8404713471537,6.802852298954072,1
-1156.8386393235996,29.63543714879811,0
-2010.841165830789,-3.280027589876492,1
544.158778706158,-4.4386684474593565,0
-2974.837839779328,39.70509171219589,1
-4216.840014959162,11.92796014575556,1
-884.8411360503524,-1.5665744278880718,0
936.157830002252,-16.554785653642465,0
1586.1598138994304,9.44112722392446,2
4085.158848175605,-3.8254227193116814,2
2596.1605372572085,18.15372646588184,2
3656.157879033533,-16.745429204991833,2
-4119.837766442099,40.89232628940381,1
-3199.842618150928,-17.663238518910074,1
2934.1582929841825,-10.608054595912428,2
3508.1578352593933,-16.666137240962968,2
1307.1589952414506,2.028922536917465,0
981.15772439359,-18.493423206255915,0
195.15812573576116,-11.611678778682258,0
-2491.8427611354277,-22.52477991374132,1
3246.161342738662,29.24527629810546,2
-1044.8415102683357,-8.279343697642558,0
2250.1596911659,8.379710795963524,2
3303.15879615565,-3.6901925755544873,2
3563.162471133692,44.27889547490623,2
560.1588674250524,-2.514730142513259,0
2983.1589683968923,1.034350654063017,2
-1672.8410309530443,-2.2962786497091434,1
-2072.8384566093446,31.74243574245857,1
-3537.841536091408,-4.470396916882237,1
-203.83739929279545,45.59933187192945,0
3238.159221027454,1.3943139585780582,2
787.1595635919948,6.498263876954892,0
-2175.8411029456765,-0.4262331210289058,1
-166.84048231103225,6.378720974213012,0
804.1615650870954,32.43163141775666,0
-4231.841094990668,-2.0980972797454958,1
-3469.8404733627685,6.764840762316872,1
1474.159782057919,12.084115175839814,0
1383.1579970841412,-15.4575710737369,0
-354.8387593984953,28.586279789391185,0
2461.15793827147,-15.57345854443978,2
1761.1575637148926,-16.820288883351267,2
261.15820853656624,-11.59303580796658,0
3049.1570040038787,-24.01527963201704,2
3027.1592177413986,1.2672065062781286,2
1111.1602188317338,15.41351589721142,0
2437.159293729055,2.3888994519408246,2
-3671.8407151179854,2.821572917769004,1
-1877.8414172926568,-2.6182087637921434,1
3739.161114102113,26.28040785567872,2
-80.84133000427391,-1.7541020143511803,0
1244.160371606762,16.255967232673754,0
3553.158257321804,-7.037925333226822,2
-3039.842736885068,-25.328006150832827,1
899.1597186978324,8.46089192671995,0
166.1581932855188,-11.596394495818313,0
-4108.838828366948,30.613733398704824,1
254.15804411511635,-14.3649655627137,0
151.15865858638426,-6.3991562711852925,0
3466.1592170517542,1.301407673041739,2
1988.157482593553,-21.638383358626523,2
1831.159372012189,7.149930530930797,2
481.16028061462566,15.547651334079092,0
-4036.8400337817143,11.906822843818132,1
2493.1574470444466,-21.72078249622559,2
2970.162207475514,40.34846044717378,2
145.1596349766478,6.579540300703851,0
-60.83886155067012,29.32373002244777,0
-763.8424469634192,-20.41519224459054,0
395.1574687624234,-22.552528243126694,0
23.157189401390497,-25.480953924524293,0
-751.8406814204645,2.653685932400389,0
-1643.8420868828543,-11.651269014996236,1
-1384.8416361099223,-7.630948449847863,0
-4521.841709081025,-6.440615228803951,1
2912.158964768576,-1.6067313376652113,2
-3130.841293974663,-1.497699167715134,1
-2856.8419851177605,-10.524522639065834,1
4251.160276510753,15.179574216261118,2
-1435.8389370216173,26.6491860989971,1
101.15981406898936,9.585453268027509,0
3501.1618546326063,36.24255352326648,2
4043.158782380575,-4.750914359998447,2
3786.160203116131,14.216917967119754,2
1345.1578692379408,-13.992231379150132,0
65.1575978762121,-20.426779287172764,0
2666.159934418334,14.964871150026037,2
-3900.8399424107047,12.849492494759827,1
3179.158522430924,-3.937591679466212,2
1997.1609083965889,24.378234766128983,2
-4282.841987351829,-14.1952733371299,1
-1762.8400477328687,11.659421581915227,1
2789.1574045416783,-22.698153028961578,2
3012.1572266665758,-24.729684673155298,2
-2687.8410536894808,-2.2666740261658536,1
-1988.8412158691208,-2.426049524253881,1
3784.158279627911,-10.793585575597747,2
-2056.841298468993,-2.517270975000228,1
1046.1585219964036,-8.467603127772268,0
-1449.8413785364828,-2.604207325731185,1
3034.157813808939,-17.658903339444056,2
-726.8410610371502,-1.51335539915081,0
2137.1598223518813,9.430019280643512,2
-2989.8417445921805,-10.318342230375832,1
525.1587636513868,-4.450854604659204,0
-614.8425160206389,-18.632750715835925,0
2734.1588786095963,-3.648987530321306,2
-2902.8424498116365,-21.267620982952067,1
1948.1585829528049,-6.569031432279205,2
2605.160713225545,21.36118478386637,2
1687.159525125695,5.471881737996977,2
-187.8413319106912,-5.424050847958503,0
-3595.839255294937,21.84970164313944,1
2855.1597428531386,8.214472369993608,2
-568.8387063189875,29.545748799592985,0
2134.159406502382,4.4060765065508125,2
-2532.8425878086127,-18.54243908918233,1
-1838.8421448762529,-12.634595163823665,1
-699.8425430762,-18.84560165287514,0
4005.1573633735534,-23.749422120243096,2
2356.1577508500777,-18.56362514298618,2
679.1574121420854,-18.71566891374904,0
-773.8419900889858,-14.392034771881397,0
-258.83897340571275,28.29929120177485,0
4028.15944008925,4.295441888845781,2
-2595.842062908981,-15.40452109663368,1
-151.84109722229186,-1.5961802072680529,0
-3562.842040043557,-11.443417849081808,1
-4328.840465178597,5.946596314448664,1
-1040.8400541570736,11.630117032786048,0
3050.158858451294,-3.61279520346008,2
-4112.841353133379,-6.098072363379688,1
3811.157774592401,-16.867263778255435,2
-142.841838091088,-11.529660085281368,0
3936.1583197964937,-7.9804956943379715,2
509.1571707435651,-25.52965234874372,0
2536.1584953778074,-7.645494475615647,2
1482.162466731097,44.40699034255281,0
-3558.8405945449485,7.466302500762534,1
2589.159672477632,7.339743839898926,2
-1976.8419353180216,-12.359051268428544,1
-4017.840640279232,3.845793103753662,1
-1577.8419348045718,-14.38119568005472,1
-3647.839142327604,24.729452670151797,1
3520.1582432115683,-11.792065668319452,2
1559.1614925606991,31.4668032527591,2
4177.15879278403,-4.662342766719048,2
3035.1571745529072,-25.685921771073325,2
-62.841066504479386,-1.4477071731834077,0
-866.8404787625768,4.642278260046037,0
-2129.8388925100444,26.71456913492108,1
-3302.8407893197727,1.836788865436885,1
164.15806779876584,-14.416006555141658,0
244.15959620196367,6.531611365810228,0
1790.1575362164876,-21.66507135278476,2
-1030.8407048878144,2.656785481639087,0
-3782.838308510487,37.54023811235408,1
1837.159488392179,5.393314449288459,2
-1772.8392250865,22.669960920672075,1
803.1575510429102,-14.899347648237928,0
3728.162346668541,42.27838525119426,2
-254.8389251625049,26.51927962725882,0
-3573.8414658093243,-7.128002820039688,1
-358.8415534973028,-8.446115173880079,0
-2729.840976275096,-1.2513412346194936,1
-2655.8426596046197,-23.241576872986563,1
-2480.842099658097,-16.450746558386022,1
-3220.840097159962,12.688544958749643,1
-1141.8391612190171,23.62446956125187,0
-438.8403308177367,7.64420362530819,0
-2596.8404937569285,5.734088501513794,1
-1399.8403356576457,7.590547673665284,0
460.15776759095024,-17.66450206844634,0
3175.1581467060023,-12.60697936470575,2
2313.1590866859187,-0.629033973867136,2
3970.160052179184,14.95085050841318,2
-3754.841657404031,-8.225657448563418,1
1041.1591214714572,4.162639081713326,0
-4110.837506664626,44.85179115477084,1
-655.842325556383,-13.938259421873724,0
-2510.842685484735,-21.51362015156704,1
-4402.83922144043,22.85593709303199,1
611.1619486630079,37.50589425277221,0
559.1580363140092,-7.955101822120505,0
1855.1595577392145,6.424130020807613,2
-1882.840362852381,7.703906995157391,1
-4267.839108655404,22.93133588879899,1
-2081.841504014796,-4.534168356316947,1
436.157979678188,-15.585996648264729,0
-3627.8404265728313,6.865935701590351,1
-371.8396081167157,16.524202355507356,0
-2657.840218183992,8.689266115833979,1
-3137.841834833089,-11.322852404574048,1
-1869.840984578419,-1.2546555232132155,1
3981.15940139204,4.213135617777352,2
3799.1575242648832,-17.953984534862407,2
-3915.8425098860753,-22.266478525852328,1
34.159538591862656,9.282413353738962,0
4132.158224461251,-11.768823760799004,2
1778.1600317435805,12.37380109385773,2
-1025.8417569021112,-7.779077661150335,0
3824.162121219735,39.27815201072254,2
-77.84101951419143,-1.4428886109006411,0
840.1605370303732,18.539387768183325,0
-1014.8411096438648,-3.416080064679618,0
-3605.8413807459874,-5.248920977897221,1
-2264.8427899263334,-25.36092894959372,1
-1159.8396195002133,18.518243632070885,0
3051.1575537883327,-20.721599009859418,2
1055.158681665198,-1.7784559820477392,0
2130.158313386899,-11.561898213807194,2
1120.1580289367705,-15.53321064911176,0
1696.158200263162,-8.871678225605287,2
407.1597981789382,9.51987095549956,0
-3254.8402298318106,8.77775859948033,1
658.1579232684453,-14.600420291713885,0
-1933.8416626678663,-7.585196846420434,1
-1755.8410773543874,-2.239122129614758,1
-4222.838691784535,28.84309681150376,1
-3971.840404669289,6.877662216873125,1
-67.83816510357428,35.581291002359315,0
4247.157457922702,-20.917867159449536,2
2407.1577297348995,-18.55043468365028,2
2337.158796478645,-3.601811316377669,2
-2938.8421200287994,-16.201129141962454,1
-4018.839606041671,18.641675703689664,1
3150.158005996316,-14.702028636359282,2
-2841.842027740844,-12.452748848562583,1
-3289.842043529381,-15.220604094526497,1
133.15776577970246,-17.503564991502415,0
206.15832205745392,-10.463135010333588,0
3729.1590636604233,-0.7051860117134829,2
2013.1596533369736,6.366478771670408,2
-1222.842520585924,-14.866452394566476,0
-2923.841925908113,-14.272983759876055,1
4189.15840034117,-6.9466564990128585,2
3893.161456648202,31.167083834546126,2
1152.1573160043336,-24.574575259028443,0
2287.15895116888,-1.6511415718059457,2
3009.1579789806274,-15.616583688382583,2
914.1592411135788,1.5014838448166543,0
1282.1588354852283,-3.529642633026905,0
4123.158529467648,-2.219246286564296,2
-1542.8406045856536,5.578605298296072,1
1000.1590018325368,2.172483936930368,0
964.1580097980914,-14.533929517828112,0
1871.161314084777,28.475807698641034,2
-2908.8421477682423,-17.224176386798646,1
2639.159539006592,6.3012029705801,2
103.15832041727845,-10.445669740428444,0
74.15820917335805,-8.663939307857424,0
1598.159650786081,7.330061858047129,2
-2758.840184338391,8.691311176252741,1
-4387.84282220935,-23.26653783182308,1
-2254.8416343114804,-10.395760353664144,1
-73.83977594989119,14.521711150669177,0
-2928.841297937033,-5.284231516379659,1
619.1573509760201,-16.98850061793161,0
2913.1587793375948,-0.930514933791394,2
-4496.84275333141,-25.12062130586408,1
2956.1580378723447,-14.658589387538257,2
-3429.8376806743327,42.78610115789437,1
-2503.841963793151,-11.622744713501673,1
1110.1597910156706,8.38390509571561,0
-1055.840195236844,9.583104375217106,0
-4493.8422661452205,-14.493582701317145,1
856.1601209024084,14.46889231705571,0
3958.158771715709,-4.738388249810539,2
-425.841571277997,-3.81810741479534,0
-262.84250861254986,-20.574781552803508,0
1540.1612950022682,34.86717729583175,2
-1823.8388285618275,26.746827069290998,1
2610.1578580639325,-16.735482404457777,2
-3021.8405988206505,3.769119580043318,1
-4271.83983220096,14.735255408876442,1
-899.8413389351917,-3.675793959953511,0
-862.8415095792734,-8.295035496441393,0
4302.158191089751,-12.698646156072066,2
-2643.8409366040723,-0.3374027570349636,1
-2124.842713146005,-22.49777783761421,1
-2788.842017749499,-14.263821857002286,1
62.15718395053409,-25.45851327133846,0
-2096.8420409344253,-15.287886068144026,1
-2640.842084150994,-16.229026211659246,1
3856.159066547698,2.9912324192876163,2
181.15978523890956,8.521254638951183,0
3147.158843022189,-1.8534721236381493,2
825.1600471982383,13.402909359431003,0
4369.160442913824,17.254588179563825,2
-1810.8416724893611,-10.333963588407016,1
-4.841486010293011,-2.8814216138879782,0
-3439.8415510930936,-4.516058503839128,1
-3144.841299307591,-3.343498036392865,1
2844.159712281311,8.223621591518448,2
-2623.8409096805844,-0.2193486249626648,1
-2817.8403284242377,7.809833251472394,1
2481.1583304717788,-7.805635236090582,2
2218.158419098938,-5.912940108671096,2
-2715.841867933632,-13.310194508184402,1
906.15879919898,-4.603639653891936,0
2360.1592736926395,2.387486408669636,2
-2177.840984362061,-0.3776457172200285,1
-4441.838817391545,26.94829782539648,1
-3123.84140868386,-2.495811174793171,1
-2421.8412275662413,-4.2408503302686285,1
-443.84033941855887,7.585879020548344,0
-2543.8426509447745,-23.287390530574623,1
-3120.8425320843817,-17.513635963316812,1
-3070.841911348456,-12.335128510231586,1
287.15836645726813,-10.451232805447235,0
-256.83887650136603,26.598079488789672,0
-911.8388381554396,27.58040269452665,0
1975.1578526276865,-14.733466411054614,2
-2275.8410622592783,-2.248387547589001,1
-4346.840040455805,11.88436348698099,1
2275.158004920755,-14.697173140112309,2
3825.161559329892,32.29130683873314,2
-1299.843033014797,-25.625449998132986,0
2217.159303817025,5.085419255018341,2
-4096.843023852794,-24.51534484580036,1
925.1619230458746,37.41887691113599,0
-2141.841878289357,-8.578248687634968,1
-1233.8396964123822,15.693497612048562,0
158.15826315211598,-11.539343010636966,0
2194.1605332939653,19.30722543080195,2
2792.157446120924,-22.66202175372569,2
-3822.838283474208,33.870951550586,1
-3462.841533940751,-7.211368293624144,1
1440.1575337359682,-21.612144000239667,0
-4455.842341649986,-17.28664851966491,1
-2242.83819817903,38.50472290204167,1
-116.84284849406686,-25.5105494410409,0
343.1584785965388,-8.40158373883416,0
3544.15856037545,-7.604041397299134,2
4336.160225384112,15.214526849825754,2
-1268.8395605371916,17.67135706668148,0
1852.1586342566295,-6.492064316973732,2
450.15773634123616,-18.55002309346858,0
27.158006342768203,-15.485589278914285,0
-2734.841930269962,-14.19404591982127,1
-1731.8376716559287,42.65688088850892,1
-1902.840771085292,1.740025257137065,1
-2858.841985110368,-10.524369221338828,1
-1951.8397450773043,15.667869991253497,1
3095.157267400413,-23.848703163921822,2
-1410.838473990152,31.68047239894928,0
-753.8420295489486,-11.643832492273736,0
-3829.8409579246654,-0.1237109627785644,1
-4172.838943013223,25.900775095683443,1
2246.158695622871,-5.635539459314016,2
4055.157979911077,-14.810665172438783,2
-3745.839953644667,12.858619864414583,1
1412.1594985973788,9.098395296470722,0
-1705.841403638944,-6.3207042945406,1
-91.84203199634794,-15.442190063388146,0
931.1614100275328,30.50314159274472,0
523.1596740488894,7.48245621324364,0
-1735.837500165624,44.690178666704696,1
-130.84038188960403,6.564908889392356,0
-1286.8427108827746,-24.489782848067637,0
1601.1580105876783,-11.783451785176624,2
2648.15923013934,1.317988900736335,2
3822.158254583133,-10.751561420616026,2
1442.1598364816164,9.3863772838378,0
-2645.8428060874,-25.25078566897472,1
-272.8407981988857,1.6325640045986098,0
2254.1574372728937,-18.00445875759967,2
31.1590454634279,2.327299660377216,0
982.158300015959,-8.63252817835868,0
